ID,DifficultyID,CategoryRecoveryTime,RecoveryTime,StartRecoveryTime,AuraSpellID,SpellID
1636,,3000,,,,27515
1637,,3000,,,,27519
1638,,3000,,,,27520
1639,,3000,,,,27523
1640,,3000,,,,27524
1641,,3000,,,,27525
1642,,3000,,,,27529
1643,,1000,,,,27533
1644,,1000,,,,27534
1645,,1000,,,,27535
1646,,1000,,,,27536
1647,,1000,,,,27538
1648,,1000,,,,27540
1649,,,,1500,,27554
1650,,,,1000,,27555
1651,,,,1000,,27556
1652,,,,1000,,27557
1653,,,,1500,,27570
1654,,,,1500,,27578
1655,,,,1500,,27579
1656,,6000,,1500,,27580
1657,,60000,,1500,,27581
1658,,,,1500,,27584
1659,,,3600000,,,27602
1660,,,,1500,,27605
1661,,,,1500,,27606
1662,,4000,,1500,,27607
1663,,,,1500,,27608
1664,,,,1500,,27609
1665,,30000,,1500,,27610
1666,,3000,10000,1500,,27611
1667,,20000,,1000,,27615
1668,,300000,,,,27617
1669,,,,1500,,27618
1670,,300000,20000,1500,,27619
1671,,3000,20000,1500,,27621
1672,,15000,,1500,,27623
1673,,,,1500,,27624
1674,,3000,10000,1500,,27626
1675,,6000,,1500,,27632
1676,,,,1500,,27633
1677,,,,1500,,27634
1678,,,,1500,,27637
1679,,,,1000,,27638
1680,,,,1500,,27641
1682,,,,1500,,27733
1683,,,3600000,,,27740
1684,,15000,,1500,,27753
1685,,3000,,,,27758
1686,,,15000,,,27759
1687,,3000,,,,27794
1689,,5000,,,,27808
1690,,5000,,,,27810
1694,,,,1500,,27825
1695,,,,1500,,27861
1696,,,,1500,,27863
1697,,,,1500,,27864
1698,,,,1500,,27865
1702,,,,1500,,27907
1703,,,,1500,,27985
1704,,,,1500,,27986
1705,,,,1500,,27989
1706,,,,1500,,27990
1707,,30000,,,,27993
1708,,,,1500,,27994
1709,,172800000,,,,28027
1710,,172800000,,,,28028
1711,,,,1500,,28133
1712,,,60000,1500,,28148
1714,,10000,,,,28247
1715,,60000,,1500,,28269
1716,,,,1500,,28271
1717,,,,1500,,28272
1718,,,5000,,,28314
1719,,6000,,,,28338
1720,,6000,,,,28339
1721,,,,1500,,28391
1722,,,,1500,,28401
1723,,,,1500,,28407
1724,,120000,,1500,,28412
1725,,4000,,1500,,28418
1726,,4000,,1500,,28419
1727,,4000,,1500,,28420
1728,,,,1500,,28447
1729,,,,1500,,28448
1731,,8000,,,,28479
1732,,,,1500,,28486
1733,,,,1500,,28487
1734,,,,1500,,28488
1736,,1000,,,,28494
1737,,60000,,,,28495
1738,,60000,,,,28499
1739,,600000,,,,28500
1741,,1000,,,,28503
1742,,,,1500,,28505
1743,,1000,,,,28511
1744,,1000,,,,28512
1745,,1000,,,,28513
1747,,,,1500,,28516
1748,,1000,,,,28527
1750,,1000,,,,28537
1751,,1000,,,,28538
1752,,30000,,,,28548
1753,,,,1500,,28559
1754,,1000,,,,28566
1755,,1000,,,,28567
1756,,1000,,,,28568
1757,,1000,,,,28569
1758,,1000,,,,28580
1759,,1000,,,,28581
1760,,1000,,,,28582
1761,,1000,,,,28583
1762,,1000,,,,28584
1763,,1000,,,,28585
1764,,,,1500,,28599
1767,,,,1500,,28683
1768,,,120000,1500,,28730
1770,,,,1500,,28738
1771,,,,1500,,28739
1772,,,,1500,,28740
1773,,60000,,,,28760
1774,,1000,,,,28765
1775,,1000,,,,28766
1776,,1000,,,,28768
1777,,1000,,,,28769
1778,,1000,,,,28770
1779,,,,1500,,28772
1780,,3000,,,,28783
1781,,20000,,,,28785
1783,,,180000,,,28815
1785,,,,1500,,28863
1786,,,,1500,,28871
1787,,,120000,,,28880
1793,,,,1500,,29044
1794,,,,1500,,29054
1796,,,,1500,,29058
1797,,10000,20000,,,29060
1798,,,30000,,,29061
1800,,,,1500,,29098
1801,,,,1500,,29106
1803,,,,1500,,29134
1804,,,,1500,,29160
1805,,,180000,,,29166
1806,,,,1500,,29168
1807,,,,1500,,29170
1808,,,,1500,,29208
1809,,,,1500,,29209
1810,,,,1500,,29210
1811,,,,1500,,29211
1812,,60000,,,,29220
1813,,60000,,,,29236
1814,,10000,,,,29251
1815,,60000,,,,29276
1816,,60000,,,,29312
1817,,,,1500,,29314
1818,,,,1500,,29317
1819,,,,1500,,29321
1820,,,10000,,,29326
1821,,,,1500,,29339
1822,,,,1500,,29381
1823,,8000,,1500,,29385
1824,,3000,,,,29386
1825,,3000,,,,29425
1828,,1000,,,,29432
1830,,2000,,,,29448
1831,,,5000,,,29455
1832,,,,1500,,29460
1833,,,,1500,,29461
1834,,6000,,,,29490
1835,,1000,,,,29503
1836,,1000,,,,29504
1837,,5000,,,,29505
1838,,1000,,,,29506
1839,,12000,,,,29511
1840,,,,1500,,29516
1841,,2000,,,,29522
1842,,15000,,1500,,29525
1843,,,,1500,,29539
1844,,,,1500,,29540
1845,,,,1500,,29543
1846,,,,1500,,29563
1847,,,,1500,,29580
1848,,600000,,,,29627
1849,,,,1500,,29652
1850,,5000,,,,29661
1851,,6000,,,,29665
1852,,1000,,,,29674
1853,,,,1500,,29679
1855,,,10000,,,29718
1856,,1000,,,,29719
1857,,,,1500,,29722
1858,,10000,,,,29731
1859,,6000,,,,29832
1860,,3000,,,,29840
1862,,,120000,1500,,29858
1863,,,,1500,,29883
1864,,,,1500,,29884
1865,,,120000,1500,,29893
1866,,,,1500,,29909
1867,,,3000,,,29922
1868,,,3000,,,29923
1869,,,3000,,,29924
1870,,,3000,,,29925
1871,,,3000,,,29926
1872,,,3000,,,29927
1873,,3000,,,,29935
1874,,,,1500,,29938
1875,,60000,,,,29940
1876,,,,1500,,29966
1877,,,,1500,,29967
1878,,,,1500,,29968
1879,,,,1500,,29975
1880,,180000,,,,29977
1881,,,,1500,,29978
1882,,,,1500,,29991
1883,,,,1500,,30002
1885,,,15000,,,30013
1886,,,10000,,,30036
1887,,,3000,,,30055
1888,,,,1500,,30066
1889,,,,1500,,30077
1890,,420000,,,,30081
1891,,,,1500,,30096
1892,,,,1500,,30099
1893,,,,1500,,30102
1894,,,,1500,,30105
1895,,,,1500,,30108
1897,,,,1500,,30146
1898,,,15000,1500,,30151
1899,,,,1500,,30152
1900,,,,1500,,30155
1901,,,,1500,,30156
1902,,,30000,,,30161
1903,,,600000,,,30167
1904,,,,1000,,30213
1905,,,,1500,,30218
1906,,3000,,,,30234
1908,,,,1500,,30238
1912,,,1000,,,30253
1913,,,,1500,,30266
1914,,,,1500,,30267
1915,,,,1500,,30281
1916,,,60000,1500,,30283
1917,,,5000,,,30284
1920,,,,1500,,30427
1921,,,,1500,,30449
1922,,,,1500,,30451
1923,,,,1500,,30455
1924,,20000,,,,30470
1925,,10000,,,,30474
1927,,15000,,,,30479
1929,,60000,,,,30485
1930,,6000,,,,30495
1931,,,,1500,,30500
1932,,,,1500,,30515
1933,,,,1500,,30519
1934,,300000,,,,30524
1935,,,,500,,30526
1936,,,,1500,,30534
1937,,12000,,,,30543
1938,,,,1500,,30553
1939,,,,1500,,30554
1940,,10000,,,,30572
1941,,,,1500,,30600
1942,,,,1500,,30604
1943,,,,1500,,30610
1944,,6000,,1500,,30614
1945,,,,1500,,30615
1946,,8000,,,,30618
1947,,20000,,1000,,30621
1949,,3000,11000,1500,,30633
1950,,10000,,1500,,30636
1951,,,,1500,,30643
1952,,,,1500,,30646
1953,,,,1500,,30653
1954,,,,1500,,30654
1955,,,,1500,,30659
1956,,,,1500,,30686
1957,,,,1500,,30691
1959,,3000,,,,30707
1960,,,1000,,,30717
1962,,,,1500,,30741
1963,,5000,,,,30769
1967,,120000,,,,30831
1968,,3000,11000,1000,,30832
1970,,,7000,,,30846
1971,,6000,,,,30850
1972,,3000,,,,30926
1973,,15000,,1500,,30933
1974,,,,1500,,30938
1975,,,,1500,,30940
1976,,10000,,,,30978
1977,,,,1000,,30980
1978,,,,1000,,30986
1979,,,,1500,,30990
1980,,5000,,,,30991
1981,,1000,,,,30994
1982,,1000,,,,30997
1984,,1000,,,,30999
1985,,1000,,,,31000
1986,,1000,,,,31002
1987,,,20000,1000,,31022
1990,,,120000,,,31224
1991,,,,1500,,31225
1992,,,,1500,,31252
1994,,,10000,,,31256
1995,,,,1500,,31271
1997,,20000,,,,31286
1998,,,,1500,,31287
2000,,,,1500,,31292
2001,,,5000,,,31308
2002,,,,1500,,31325
2003,,10000,,,,31328
2004,,,,1500,,31330
2005,,,15000,1500,,31335
2006,,,,1500,,31358
2007,,,,1500,,31365
2008,,,5000,,,31390
2009,,,,1500,,31404
2011,,,,1500,,31407
2012,,,,1500,,31409
2014,,,,1500,,31439
2015,,,,1500,,31465
2016,,10000,,,,31467
2017,,,5000,,,31519
2018,,120000,,,,31526
2019,,12000,,,,31537
2020,,8000,,,,31540
2021,,,1000,1500,,31551
2023,,,,1500,,31589
2024,,,5000,,,31610
2025,,,,1500,,31615
2026,,15000,,,,31617
2027,,,,1500,,31618
2028,,,,1500,,31620
2029,,6000,,1500,,31623
2030,,15000,,,,31624
2031,,15000,,,,31625
2032,,,,1500,,31627
2033,,,,1500,,31633
2034,,45000,,1500,,31661
2035,,,,1500,,31673
2036,,,15000,1500,,31687
2037,,3000,,,,31700
2038,,,,1000,,31707
2039,,3000,,,,31715
2040,,3000,,,,31717
2041,,,,1500,,31730
2042,,,,1500,,31739
2043,,,,1500,,31749
2044,,,10000,,,31760
2045,,,,1500,,31764
2046,,,10000,,,31765
2047,,1000,,,,31771
2048,,,,1500,,31782
2049,,,8000,,,31789
2050,,30000,,,,31792
2051,,,,1500,,31797
2053,,,,1500,,31807
2054,,,,1500,,31808
2055,,,,1500,,31810
2056,,,,1500,,31811
2057,,,,1500,,31812
2058,,,,1500,,31813
2059,,,,1500,,31814
2060,,,,1500,,31815
2061,,,180000,1500,,31821
2063,,30000,,,,31843
2064,,30000,,1500,,31863
2065,,6000,,,,31865
2066,,120000,,,,31884
2067,,6000,,,,31911
2068,,1000,,,,31920
2069,,,15000,1500,,31935
2070,,,,1500,,31942
2071,,7000,,,,31946
2072,,13000,,,,31970
2073,,,,1500,,31971
2074,,,,1500,,31975
2075,,,,1500,,31991
2076,,20000,,,,31996
2077,,6000,,,,32014
2078,,,5000,,,32015
2079,,20000,,,,32023
2081,,15000,,1500,,32026
2082,,,,1500,,32040
2083,,4000,,,,32053
2084,,4000,,,,32054
2085,,4000,,,,32057
2086,,15000,,1500,,32062
2089,,,,1500,,32125
2090,,30000,,,,32129
2092,,,,1500,,32131
2093,,,,1500,,32132
2094,,1000,,,,32140
2095,,5000,,1500,,32154
2096,,,,1500,,32173
2097,,,300000,,,32182
2100,,120000,,,,32199
2101,,1000,,,,32219
2103,,,,1500,,32241
2104,,,,1500,,32253
2105,,60000,,,,32254
2106,,3000,,,,32265
2107,,,60000,1500,,32266
2108,,,60000,1500,,32267
2109,,,,1500,,32271
2110,,,,1500,,32272
2111,,1000,,,,32278
2112,,1000,,,,32279
2113,,1000,,,,32280
2115,,,,1500,,32298
2116,,,,1500,,32305
2118,,,,1500,,32324
2119,,6000,,,,32361
2120,,,,1500,,32363
2122,,,120000,1500,,32375
2123,,,,1500,,32379
2124,,,,1500,,32396
2125,,,,1500,,32400
2126,,,5000,,,32406
2127,,,,1500,,32414
2128,,,,1500,,32415
2129,,15000,,1500,,32419
2130,,,,1500,,32421
2131,,,,1500,,32422
2132,,2000,,,,32445
2133,,,,1500,,32447
2134,,1000,,1500,,32491
2135,,,,1500,,32546
2136,,,,1500,,32589
2137,,,,1500,,32614
2138,,,,1000,,32645
2139,,,,1500,,32666
2140,,6000,,1500,,32690
2141,,,,1500,,32693
2142,,,,1500,,32709
2143,,,,1500,,32734
2144,,45000,,,,32738
2145,,,,1500,,32740
2146,,15000,,1500,,32741
2147,,15000,,1500,,32742
2149,,15000,,,,32751
2150,,7000,,,,32784
2151,,,,1500,,32787
2152,,,,1500,,32788
2153,,,,1500,,32790
2154,,,,1500,,32791
2155,,,,1500,,32792
2156,,60000,,,,32802
2157,,60000,,,,32803
2158,,60000,,,,32804
2159,,60000,,,,32805
2160,,60000,,,,32806
2161,,,10000,,,32861
2162,,3000,12000,1500,,32863
2163,,5000,,,,32888
2164,,,,1500,,32899
2165,,,30000,,,32902
2167,,,,1500,,32911
2168,,3000,,,,32917
2169,,30000,,,,32918
2170,,10000,,1500,,32921
2171,,10000,,1500,,32922
2172,,,30000,,,32924
2173,,,,1500,,32926
2174,,,,1500,,32928
2175,,,,1500,,32929
2177,,,,1500,,32937
2178,,,10000,,,32943
2179,,,,1500,,32948
2180,,,,1500,,32952
2181,,,,1500,,32968
2182,,30000,,,,32971
2183,,,,1500,,32974
2184,,,,1500,,32976
2185,,,,1500,,33031
2186,,,,1500,,33050
2187,,,30000,,,33054
2188,,,1500,1500,,33076
2189,,5000,,,,33086
2190,,10000,,,,33091
2191,,,250,,,33095
2192,,,20000,,,33096
2195,,,1500,,,33206
2196,,2000,,,,33230
2197,,18000,,,,33238
2198,,,,1500,,33245
2207,,,,1500,,33324
2208,,,,1500,,33325
2209,,,,1500,,33335
2211,,25000,25000,,,33395
2212,,,20000,,,33482
2213,,,,1500,,33487
2214,,,20000,,,33537
2215,,,40000,,,33539
2216,,,60000,,,33540
2217,,,,1500,,33546
2218,,,,1500,,33547
2219,,,,1500,,33548
2220,,,,1500,,33549
2221,,,,1500,,33550
2222,,3000,,,,33554
2223,,,,1500,,33564
2224,,,,1500,,33570
2225,,,10000,,,33618
2226,,,,1500,,33623
2227,,,,1500,,33625
2229,,,,1500,,33632
2230,,,,1500,,33642
2231,,6000,,1500,,33643
2232,,5000,,,,33654
2233,,,5000,,,33657
2234,,5000,,,,33689
2235,,,,1500,,33690
2236,,,60000,1500,,33691
2237,,,120000,,,33697
2239,,,120000,,,33702
2241,,,,1000,,33735
2243,,,,1500,,33763
2244,,,,1500,,33770
2246,,60000,,,,33773
2247,,60000,,,,33774
2248,,,,1500,,33786
2249,,8000,,,,33789
2250,,,,1500,,33793
2251,,1000,,1500,,33794
2253,,1000,,,,33828
2254,,,,1500,,33829
2256,,,,1500,,33832
2257,,,,1500,,33841
2258,,,,1500,,33844
2259,,,,1500,,33860
2260,,,5000,,,33861
2263,,180000,180000,1500,,33891
2264,,,,1500,,33907
2265,,,,1500,,33910
2266,,6000,,,,33919
2267,,7000,,,,33923
2268,,,,1500,,33924
2271,,30000,,,,33951
2272,,,,1500,,33959
2273,,10000,,,,33964
2274,,,,1500,,33967
2275,,,,1500,,33973
2276,,,,1500,,33976
2277,,,300000,,,33977
2278,,,,1500,,34020
2280,,,,1500,,34036
2281,,15000,,1500,,34079
2282,,,,1500,,34083
2283,,,60000,,,34086
2284,,7000,,,,34095
2285,,,6000,1000,,34097
2286,,,6000,1000,,34099
2287,,60000,,1500,,34100
2288,,,,1000,,34108
2289,,,,1500,,34119
2291,,,4000,,,34154
2292,,,,1500,,34163
2293,,,,1500,,34165
2294,,,,1500,,34170
2297,,120000,,,,34189
2298,,1000,,,,34206
2299,,,,1500,,34237
2300,,,,1500,,34238
2301,,,,1500,,34239
2303,,,,1500,,34251
2304,,,,1500,,34254
2305,,,,1500,,34290
2306,,3000,20000,1500,,34322
2308,,,,1500,,34343
2309,,,,1500,,34344
2310,,,,1500,,34345
2311,,,,1500,,34346
2312,,,,1500,,34347
2313,,,,1500,,34348
2314,,,,1500,,34349
2315,,6000,,,,34352
2316,,6000,,,,34353
2317,,3000,10000,1500,,34354
2318,,,,1500,,34361
2319,,,180000,,,34379
2320,,,,1500,,34423
2321,,,10000,,,34427
2322,,,,1500,,34428
2324,,,,1500,,34436
2325,,10000,,,,34444
2326,,,30000,,,34477
2328,,1000,,,,34511
2329,,1000,,,,34513
2330,,,,1500,,34517
2331,,,,1500,,34518
2333,,120000,,,,34616
2334,,10000,,,,34618
2335,,10000,,,,34619
2336,,10000,,,,34620
2337,,,,1500,,34642
2338,,45000,,,,34643
2339,,1000,,1500,,34653
2340,,,,1500,,34656
2341,,,,1500,,34663
2342,,,,1500,,34679
2343,,3000,,,,34694
2344,,10000,,,,34716
2346,,10000,,,,34741
2347,,,30000,,,34784
2348,,3000,12000,1500,,34791
2350,,6000,,1500,,34829
2351,,,,1500,,34844
2352,,,,1500,,34861
2353,,,,1500,,34871
2354,,,,1500,,34879
2355,,,10000,,,34880
2356,,,10000,,,34881
2359,,,,1500,,34906
2360,,,,1500,,34914
2361,,,,1500,,34933
2362,,,,1500,,34934
2363,,,,1500,,34941
2365,,,5000,1500,,34945
2366,,,3000,1500,,34969
2367,,300000,,1500,,34973
2368,,,,1500,,34974
2369,,,,1500,,34984
2370,,,,1500,,35010
2371,,,5000,,,35011
2372,,,,1500,,35033
2373,,,,1500,,35050
2374,,,,1500,,35052
2375,,,,1500,,35053
2376,,,15000,,,35058
2377,,,,1500,,35124
2379,,,,1500,,35129
2380,,,,1500,,35152
2381,,,,1500,,35156
2382,,,40000,,,35158
2383,,,40000,,,35159
2385,,,,1500,,35188
2386,,,,1500,,35195
2387,,,,1500,,35198
2389,,30000,,,,35200
2390,,4000,,,,35205
2391,,,,1500,,35206
2392,,,,1500,,35234
2393,,,,1500,,35235
2394,,,,1500,,35239
2395,,10000,,1500,,35240
2396,,,,1500,,35243
2397,,,,1500,,35247
2401,,6000,,,,35311
2402,,45000,,,,35313
2403,,,10000,,,35319
2404,,8000,,,,35322
2405,,9000,,,,35326
2406,,8000,,,,35327
2407,,8000,,,,35330
2408,,,,1500,,35332
2409,,,,1500,,35336
2410,,,,1500,,35342
2411,,,10000,,,35346
2412,,,,1500,,35361
2413,,,,1500,,35377
2415,,,,1500,,35395
2416,,6000,,1500,,35401
2417,,,,1500,,35460
2419,,600000,,,,35470
2420,,6000,,,,35473
2421,,,,500,,35474
2422,,,,1500,,35475
2423,,,,1500,,35476
2424,,,,1500,,35477
2425,,,,1500,,35478
2426,,,,1500,,35511
2427,,,,1500,,35516
2428,,,30000,,,35571
2430,,,,1500,,35715
2431,,,60000,1500,,35717
2435,,,,1500,,35743
2436,,,,1500,,35744
2437,,,,1500,,35748
2438,,,,1500,,35749
2439,,,5000,,,35783
2440,,,,1500,,35907
2441,,,,1500,,35909
2442,,,,1500,,35910
2443,,,,1500,,35911
2444,,,,1500,,35913
2445,,,,1500,,35915
2446,,,,1500,,35917
2447,,,,1500,,35930
2449,,10000,,,,35949
2450,,60000,,1500,,35950
2451,,6000,,,,35953
2453,,,,1500,,36004
2454,,,,1500,,36027
2455,,,,1500,,36028
2456,,,,1500,,36029
2457,,,,1500,,36031
2458,,,,1500,,36034
2459,,,,1500,,36035
2460,,,,1500,,36088
2461,,,,1500,,36095
2462,,,,1500,,36099
2464,,,,1500,,36123
2465,,,,1500,,36224
2466,,,,1500,,36226
2467,,5000,,,,36240
2468,,,,1500,,36242
2469,,,,1500,,36247
2470,,,,1500,,36253
2471,,6000,,,,36293
2472,,,,1500,,36314
2473,,,,1000,,36332
2474,,,,1500,,36333
2475,,,,1500,,36404
2476,,,,10000,,36414
2477,,,,10000,,36458
2478,,,,1500,,36472
2479,,,300000,,,36477
2481,,10000,,1500,,36518
2482,,,,1500,,36534
2483,,,,1500,,36543
2485,,,,1500,,36594
2486,,6000,,1500,,36609
2487,,,,1500,,36613
2488,,3000,,,,36617
2489,,6000,,1500,,36623
2490,,,10000,,,36640
2491,,,,1500,,36642
2492,,,,1500,,36647
2493,,6000,,,,36664
2494,,,,1500,,36671
2495,,,,1500,,36678
2496,,,,1500,,36679
2497,,,,1500,,36701
2498,,,,1500,,36706
2499,,,5000,,,36708
2500,,30000,,,,36719
2501,,600000,,,,36722
2502,,,3000,,,36736
2503,,,3000,,,36742
2504,,60000,,,,36746
2505,,60000,,,,36749
2506,,6000,,,,36787
2507,,,,1500,,36807
2508,,,,1500,,36825
2509,,,,1500,,36830
2510,,,,1500,,36831
2511,,,5000,,,36841
2512,,4000,,,,36863
2513,,,,1500,,36867
2514,,30000,,,,36872
2515,,,,1500,,36879
2516,,,,1500,,36880
2518,,6000,,1500,,36884
2519,,4000,,,,36887
2520,,4000,,,,36891
2521,,,,1000,,36905
2522,,,,1000,,36906
2523,,1000,,1500,,36920
2524,,3000,,,,36921
2525,,8000,,,,36922
2526,,,,1500,,36926
2528,,,,1500,,36944
2529,,,,1500,,36947
2530,,,,1500,,36950
2531,,6000,,1500,,36953
2532,,,,1500,,36971
2533,,,,1500,,36984
2534,,,,1500,,36994
2535,,,,1500,,37014
2536,,,,1500,,37063
2538,,,,1500,,37089
2540,,,1500,,,37120
2541,,,1000,,,37144
2542,,,1000,,,37146
2543,,,1000,,,37148
2544,,,1000,,,37151
2545,,,1000,,,37152
2546,,,1000,,,37153
2547,,,,1500,,37158
2548,,6000,,1500,,37226
2549,,6000,,1500,,37229
2550,,,10000,,,37277
2551,,5000,,1500,,37321
2552,,,,1500,,37328
2555,,,,1500,,37367
2556,,15000,,1500,,37368
2557,,5000,,,,37406
2558,,5000,,,,37413
2559,,5000,,,,37414
2560,,5000,,,,37416
2562,,,,1500,,37422
2563,,5000,,,,37427
2564,,5000,,,,37428
2565,,5000,,,,37432
2566,,5000,,,,37434
2568,,15000,,,,37445
2569,,5000,,,,37453
2570,,5000,,,,37454
2571,,5000,20000,,,37455
2572,,5000,20000,,,37456
2573,,5000,,,,37459
2574,,5000,,,,37461
2575,,5000,,,,37462
2576,,5000,,,,37463
2577,,5000,15000,,,37465
2578,,5000,15000,,,37469
2579,,5000,15000,,,37471
2580,,5000,15000,,,37472
2581,,5000,,,,37474
2582,,5000,,,,37476
2583,,3000,,,,37478
2584,,10000,,,,37486
2585,,5000,,,,37498
2586,,5000,,,,37502
2587,,,,1500,,37539
2588,,10000,,,,37548
2589,,15000,,1500,,37551
2590,,,,1500,,37555
2591,,,,1500,,37569
2592,,,,20000,,37580
2594,,,5000,,,37592
2595,,40000,,,,37648
2596,,3000,,,,37660
2597,,,,1500,,37664
2598,,10000,,,,37673
2610,,1000,,,,37729
2611,,4000,,,,37730
2615,,,,1500,,37759
2616,,1000,,,,37764
2619,,5000,,,,37775
2622,,30000,,,,37788
2623,,,,1500,,37823
2624,,5000,,,,37824
2626,,,20000,,,37830
2628,,,,1500,,37841
2631,,,,1500,,37945
2632,,,,1500,,37967
2633,,,,1500,,37978
2634,,,,1500,,38009
2635,,10000,,,,38028
2636,,40000,,,,38046
2638,,,,1500,,38065
2639,,,,1500,,38067
2640,,,,1500,,38085
2641,,,,1500,,38115
2642,,,,1500,,38116
2643,,6000,,1500,,38146
2644,,,,1500,,38150
2645,,,,1500,,38154
2646,,,,1500,,38194
2647,,,,1500,,38203
2648,,,,1500,,38204
2649,,,,1500,,38205
2650,,30000,,,,38208
2651,,,,1500,,38209
2652,,,,1500,,38210
2653,,,,1500,,38252
2654,,,,1500,,38263
2655,,,6000,,,38269
2659,,,,1500,,38304
2660,,,,1500,,38306
2661,,,4000,,,38312
2662,,,,1500,,38340
2663,,,,1500,,38349
2664,,6000,,1500,,38370
2665,,,10000,,,38379
2666,,5000,,,,38380
2667,,,,1500,,38383
2668,,,,1500,,38386
2669,,,,1500,,38391
2670,,,,1500,,38438
2671,,,,1500,,38456
2672,,,,1500,,38510
2675,,1000,,,,38543
2676,,,,1500,,38595
2677,,,,1500,,38597
2678,,,,1500,,38601
2679,,,,1500,,38604
2680,,30000,,1000,,38605
2681,,,,1500,,38636
2682,,,,1500,,38641
2683,,,,1500,,38642
2684,,,,1500,,38643
2686,,,,1500,,38657
2687,,,,1500,,38658
2688,,,,1500,,38660
2689,,8000,,,,38664
2690,,,,1500,,38712
2691,,,,1500,,38725
2692,,4000,,,,38794
2693,,7000,,,,38796
2694,,3000,,,,38810
2695,,30000,,,,38830
2696,,600000,,,,38831
2697,,,3000,,,38836
2698,,,3000,,,38840
2699,,,,1500,,38842
2700,,6000,,,,38846
2701,,4000,,,,38849
2702,,4000,,,,38850
2703,,4000,,,,38851
2704,,,,1500,,38859
2705,,6000,,1500,,38861
2706,,,5000,,,38897
2707,,,15000,,,38905
2708,,60000,,,,38908
2709,,,,1500,,38914
2710,,,,1500,,38915
2711,,,15000,,,38920
2712,,60000,,,,38929
2713,,,,1500,,38935
2714,,30000,,,,38959
2715,,,,1500,,38980
2716,,,,1500,,38981
2717,,,,10000,,38985
2718,,,10000,,,39002
2719,,,,1000,,39022
2720,,,,1000,,39023
2721,,,,1500,,39048
2722,,5000,,,,39050
2723,,,,1500,,39054
2724,,,,1500,,39058
2725,,,,1500,,39065
2726,,6000,,1500,,39066
2727,,,10000,,,39067
2728,,10000,,,,39070
2729,,,,1500,,39119
2730,,,,1500,,39125
2731,,,,1500,,39126
2732,,2000,,,,39144
2734,,6000,,,,39174
2735,,,,1500,,39181
2736,,,,1500,,39182
2737,,8000,,,,39188
2738,,8000,,,,39193
2739,,8000,,,,39194
2740,,8000,,,,39195
2742,,15000,,,,39221
2743,,15000,,,,39222
2746,,,,1500,,39267
2747,,,30000,,,39271
2749,,,,1500,,39297
2750,,3000,10000,,,39314
2751,,1200000,,,,39330
2752,,,,1500,,39347
2753,,,,1500,,39367
2754,,,,1500,,39378
2756,,,,1500,,39415
2757,,8000,,,,39427
2758,,,,1500,,39449
2759,,,5000,,,39583
2760,,6000,,1500,,39587
2763,,,,1500,,39622
2765,,15000,,,,39645
2766,,30000,,,,39658
2767,,,,1500,,39661
2768,,,,1000,,39666
2769,,,,1000,,39669
2770,,,,1500,,39676
2771,,,10000,,,39685
2772,,,4000,,,39692
2773,,,2000,,,39693
2774,,5000,10000,,,39694
2775,,,5000,,,39695
2776,,,,1500,,39709
2777,,,,1500,,39794
2778,,,10000,,,39836
2779,,5000,15000,,,39842
2780,,8000,,,,39878
2782,,30000,,1500,,39902
2783,,,,1500,,39937
2784,,6000,,1500,,39945
2786,,6000,,1500,,39979
2787,,10000,,,,39980
2788,,6000,,1500,,40057
2789,,,,1500,,40066
2790,,6000,,1500,,40071
2791,,,,1500,,40076
2792,,,,1500,,40084
2793,,,,1500,,40097
2795,,8000,,,,40126
2796,,40000,,,,40136
2797,,6000,,1500,,40146
2798,,,,1000,,40157
2799,,,15000,1000,,40175
2800,,10000,,,,40184
2801,,,25000,1500,,40219
2802,,,3000,1000,,40220
2803,,,15000,1000,,40221
2804,,,25000,1000,,40222
2806,,6000,,1500,,40254
2807,,10000,,,,40259
2808,,3000,,,,40276
2809,,,15000,1000,,40314
2810,,,,1500,,40319
2811,,5000,,,,40321
2812,,,90000,1000,,40322
2813,,,,1000,,40325
2814,,,,1500,,40363
2815,,10000,,,,40399
2816,,,,1500,,40400
2817,,,,1500,,40405
2818,,60000,,,,40408
2819,,,,1500,,40411
2820,,10000,,,,40423
2821,,,,1500,,40428
2822,,5000,30000,,,40474
2823,,,25000,15000,,40476
2824,,2000,,,,40486
2825,,2000,,,,40491
2826,,,15000,1000,,40493
2827,,,15000,1000,,40497
2828,,60000,,,,40501
2829,,6000,,1500,,40507
2830,,2000,,,,40508
2832,,,,1500,,40549
2833,,,,1500,,40554
2834,,,,1500,,40556
2835,,,3000,1000,,40560
2836,,,15000,1000,,40561
2837,,,8000,1000,,40563
2838,,,30000,1500,,40565
2839,,2000,,,,40595
2840,,2000,,,,40597
2841,,6000,,1500,,40605
2842,,6000,,1500,,40608
2843,,,,1500,,40613
2844,,,,1500,,40614
2845,,1000,,,,40621
2846,,,15000,,,40622
2847,,,,1500,,40633
2848,,,,1500,,40634
2849,,6000,,1500,,40646
2850,,10000,,,,40651
2851,,18000,,,,40653
2852,,,,1500,,40658
2853,,,300000,1500,,40659
2854,,60000,,,,40662
2855,,,,1500,,40671
2857,,,,1500,,40721
2858,,,12000,1000,,40727
2859,,,,1000,,40736
2860,,,8000,1000,,40737
2861,,,15000,1500,,40741
2863,,,,1500,,40751
2865,,,,1500,,40769
2866,,10000,,,,40772
